automobile_id,car_model,engine_name,brand_name,length_mm,width_mm,height_mm,kg,search_text,rank
4639,MITSUBISHI L 200/Triton Single Cab 2005-Present,2.5 DI-D,MITSUBISHI,5029.0,1750.0,1656.0,1770.0,MITSUBISHI L 200/Triton Single Cab 2005-Present 2.5 DI-D,2
4640,2005 Mitsubishi Grandis,2.0L DI-D 6MT FWD (134 HP),MITSUBISHI,4760.0,1801.0,1659.0,1685.0,2005 Mitsubishi Grandis 2.0L DI-D 6MT FWD (134 HP),2
4641,MITSUBISHI Lancer Evolution IX 2005-2007,2.0L 16V Turbo 6MT (280 HP),MITSUBISHI,4491.0,1770.0,1450.0,1440.0,MITSUBISHI Lancer Evolution IX 2005-2007 2.0L 16V Turbo 6MT (280 HP),1
4642,MITSUBISHI Raider Double Cab 2005-2009,3.7L V6 5AT (210 HP),MITSUBISHI,5585.0,1826.0,1742.0,,MITSUBISHI Raider Double Cab 2005-2009 3.7L V6 5AT (210 HP),
4643,MITSUBISHI Raider Crew Cab 2005-2009,3.7L V6 6MT (210 HP),MITSUBISHI,5585.0,1826.0,1742.0,,MITSUBISHI Raider Crew Cab 2005-2009 3.7L V6 6MT (210 HP),
4644,MITSUBISHI Eclipse 2005-2009,3.8 V6 6MT (260 HP),MITSUBISHI,4564.0,1834.0,1359.0,1575.0,MITSUBISHI Eclipse 2005-2009 3.8 V6 6MT (260 HP),1
4645,2005 Mitsubishi L200/Triton Double Cab,3.2L DI-D 5MT RWD (165 HP),MITSUBISHI,5110.0,1801.0,1869.0,1940.0,2005 Mitsubishi L200/Triton Double Cab 3.2L DI-D 5MT RWD (165 HP),2
4646,MITSUBISHI Colt 5 Doors 2004-2008,1.5L DI-D 5MT FWD (95 HP),MITSUBISHI,3871.0,1699.0,1549.0,1060.0,MITSUBISHI Colt 5 Doors 2004-2008 1.5L DI-D 5MT FWD (95 HP),1
4647,MITSUBISHI Colt CZ3 2004-2008,1.5L DI-D 5MT FWD (95 HP),MITSUBISHI,3810.0,1699.0,1519.0,1045.0,MITSUBISHI Colt CZ3 2004-2008 1.5L DI-D 5MT FWD (95 HP),1
4648,MITSUBISHI Galant (US) 2004-2008,2.4L 16V 4AT FWD (160 HP),MITSUBISHI,4841.0,1839.0,1471.0,,MITSUBISHI Galant (US) 2004-2008 2.4L 16V 4AT FWD (160 HP),
4649,MITSUBISHI Pajero/Montero/Shogun Sport 2004-2008,3.0 V6,MITSUBISHI,4610.0,1699.0,1720.0,1840.0,MITSUBISHI Pajero/Montero/Shogun Sport 2004-2008 3.0 V6,2
4650,MITSUBISHI Lancer 2003-2007,2.4L 5MT FWD (162 HP),MITSUBISHI,4585.0,1697.0,1364.0,1290.0,MITSUBISHI Lancer 2003-2007 2.4L 5MT FWD (162 HP),1
4651,MITSUBISHI Lancer Combi 2003-2006,2.0L 16V 5MT FWD (133 HP),MITSUBISHI,4475.0,1694.0,1481.0,1320.0,MITSUBISHI Lancer Combi 2003-2006 2.0L 16V 5MT FWD (133 HP),1
4652,2003 Mitsubishi Outlander / Airtrek,2.0L 16V Turbo 5MT (201 HP),MITSUBISHI,4539.0,1750.0,1621.0,1570.0,2003 Mitsubishi Outlander / Airtrek 2.0L 16V Turbo 5MT (201 HP),1
4653,2003 Mitsubishi Lancer Evolution VIII,2.0i 16V 5MT AWD (265 HP),MITSUBISHI,4491.0,1770.0,1450.0,1410.0,2003 Mitsubishi Lancer Evolution VIII 2.0i 16V 5MT AWD (265 HP),1
4654,MITSUBISHI Pajero/Montero/Shogun SWB 2003-2006,3.2L DI-D 5MT AWD (160 HP),MITSUBISHI,4320.0,1900.0,1840.0,1990.0,MITSUBISHI Pajero/Montero/Shogun SWB 2003-2006 3.2L DI-D 5MT AWD (160 HP),2
4655,2003 Mitsubishi Pajero/Montero/Shogun 5-doors,3.2 DI-D,MITSUBISHI,4829.0,1900.0,1859.0,2140.0,2003 Mitsubishi Pajero/Montero/Shogun 5-doors 3.2 DI-D,2
4656,MITSUBISHI Endeavor 2002-2007,3.8L V6 4AT AWD (218 HP),MITSUBISHI,4831.0,1869.0,1709.0,1920.0,MITSUBISHI Endeavor 2002-2007 3.8L V6 4AT AWD (218 HP),2
4657,MITSUBISHI Space Star 2002-2006,1.6L 16V 4AT FWD (98 HP),MITSUBISHI,4049.0,1715.0,1514.0,1235.0,MITSUBISHI Space Star 2002-2006 1.6L 16V 4AT FWD (98 HP),1
4658,MITSUBISHI Pajero Pinin / Shogun Pinin /  Montero iO LWB 2001-2005,1.8 16V,MITSUBISHI,4039.0,1699.0,1699.0,1365.0,MITSUBISHI Pajero Pinin / Shogun Pinin /  Montero iO LWB 2001-2005 1.8 16V,1
4659,MITSUBISHI Pajero/Montero/Shogun LWB 2000-2003,3.2 DI-D,MITSUBISHI,4780.0,1839.0,1859.0,2015.0,MITSUBISHI Pajero/Montero/Shogun LWB 2000-2003 3.2 DI-D,2
4660,MITSUBISHI Pajero/Montero/Shogun SWB 2000-2003,3.2L DI-D 5MT AWD (165 HP),MITSUBISHI,4260.0,1839.0,1839.0,1895.0,MITSUBISHI Pajero/Montero/Shogun SWB 2000-2003 3.2L DI-D 5MT AWD (165 HP),2
4661,MITSUBISHI Eclipse Spyder 2000-2005,2.4L 16v 5MT (150 HP),MITSUBISHI,4455.0,1750.0,1311.0,1320.0,MITSUBISHI Eclipse Spyder 2000-2005 2.4L 16v 5MT (150 HP),1
4662,MITSUBISHI Eclipse 2000-2005,2.4L 16v 5MT (150 HP),MITSUBISHI,4455.0,1750.0,1311.0,1320.0,MITSUBISHI Eclipse 2000-2005 2.4L 16v 5MT (150 HP),1
4663,MITSUBISHI Lancer Evolution VII 2000-2003,2.0L 16V Turbo 5MT (280 HP),MITSUBISHI,4455.0,1770.0,1450.0,1400.0,MITSUBISHI Lancer Evolution VII 2000-2003 2.0L 16V Turbo 5MT (280 HP),1
4664,MITSUBISHI Lancer 2000-2003,1.8L 16V CVT AWD (130 HP),MITSUBISHI,4361.0,1694.0,1435.0,1240.0,MITSUBISHI Lancer 2000-2003 1.8L 16V CVT AWD (130 HP),1
4665,MITSUBISHI Lancer Evolution VI 1999-2000,2.0 16v Turbo,MITSUBISHI,4351.0,1770.0,1415.0,1360.0,MITSUBISHI Lancer Evolution VI 1999-2000 2.0 16v Turbo,1
4666,MITSUBISHI Pajero Pinin / Shogun Pinin / Montero iO SWB 1998-Present,2.0 GDI,MITSUBISHI,3739.0,1699.0,1699.0,1275.0,MITSUBISHI Pajero Pinin / Shogun Pinin / Montero iO SWB 1998-Present 2.0 GDI,1
4667,MITSUBISHI Lancer Evolution V 1998-1999,2.0L 16V Turbo 5MT (280 HP),MITSUBISHI,4351.0,1770.0,1415.0,1360.0,MITSUBISHI Lancer Evolution V 1998-1999 2.0L 16V Turbo 5MT (280 HP),1
4668,MITSUBISHI Galant 1997-2004,3.0L V6 4AT FWD (195 HP),MITSUBISHI,4630.0,1740.0,1420.0,1463.0,MITSUBISHI Galant 1997-2004 3.0L V6 4AT FWD (195 HP),1
4669,MITSUBISHI Galant Station Wagon 1997-2001,2.0L 16V 5AT FWD (136 HP),MITSUBISHI,4630.0,1740.0,1420.0,1450.0,MITSUBISHI Galant Station Wagon 1997-2001 2.0L 16V 5AT FWD (136 HP),1
4670,MITSUBISHI Galant Station Wagon VR-4 1997-2001,2.5L V6 Biturbo 5MT AWD (280 HP),MITSUBISHI,4740.0,1760.0,1471.0,1520.0,MITSUBISHI Galant Station Wagon VR-4 1997-2001 2.5L V6 Biturbo 5MT AWD (280 HP),1
4671,MITSUBISHI Galant VR-4 1997-2004,2.5L V6 Biturbo 5MT AWD (280 HP),MITSUBISHI,4681.0,1740.0,1420.0,1480.0,MITSUBISHI Galant VR-4 1997-2004 2.5L V6 Biturbo 5MT AWD (280 HP),1
4672,MITSUBISHI Colt 3 Doors 1996-2004,1.6L 4AT FWD (90 HP),MITSUBISHI,3879.0,1679.0,1359.0,950.0,MITSUBISHI Colt 3 Doors 1996-2004 1.6L 4AT FWD (90 HP),1
4673,MITSUBISHI Lancer Evolution IV 1996-1998,2.0L 16V Turbo 5MT (280 HP),MITSUBISHI,4331.0,1689.0,1415.0,1350.0,MITSUBISHI Lancer Evolution IV 1996-1998 2.0L 16V Turbo 5MT (280 HP),1
4674,MITSUBISHI L200 Crew Cab 1995-2005,2.5L TD 5MT AWD (116 HP),MITSUBISHI,5126.0,1775.0,1796.0,1795.0,MITSUBISHI L200 Crew Cab 1995-2005 2.5L TD 5MT AWD (116 HP),2
4675,MITSUBISHI L200 Double Cab 1995-2005,2.5L TD 5MT AWD (133 HP),MITSUBISHI,4920.0,1694.0,1610.0,1840.0,MITSUBISHI L200 Double Cab 1995-2005 2.5L TD 5MT AWD (133 HP),2
4676,MITSUBISHI L200 Single Cab 1995-2005,2.5L TD 5MT AWD (90 HP),MITSUBISHI,5009.0,1694.0,1585.0,1410.0,MITSUBISHI L200 Single Cab 1995-2005 2.5L TD 5MT AWD (90 HP),1
4677,MITSUBISHI Eclipse 1995-1999,2.0L 16v Turbo 5MT (213 HP),MITSUBISHI,4379.0,1740.0,1300.0,1305.0,MITSUBISHI Eclipse 1995-1999 2.0L 16v Turbo 5MT (213 HP),1
4678,1995 Mitsubishi Lancer Evo III,2.0L 16V Turbo 5MT (270 HP),MITSUBISHI,4310.0,1694.0,1420.0,1260.0,1995 Mitsubishi Lancer Evo III 2.0L 16V Turbo 5MT (270 HP),1
4679,MITSUBISHI Carisma Sedan 1995-2004,1.8L 5MT FWD (140 HP),MITSUBISHI,4435.0,1694.0,1405.0,1175.0,MITSUBISHI Carisma Sedan 1995-2004 1.8L 5MT FWD (140 HP),1
4680,MITSUBISHI Lancer Evolution II 1994-1995,2.0L 16V Turbo 5MT (260 HP),MITSUBISHI,4310.0,1694.0,1420.0,1250.0,MITSUBISHI Lancer Evolution II 1994-1995 2.0L 16V Turbo 5MT (260 HP),1
4681,MITSUBISHI 3000 GT 1994-2001,3.0L V6 Turbo 6MT AWD (286 HP),MITSUBISHI,4564.0,1839.0,1245.0,1730.0,MITSUBISHI 3000 GT 1994-2001 3.0L V6 Turbo 6MT AWD (286 HP),2
4682,1994 Mitsubishi 3000,DOHC 24v V6 twin-turbo,MITSUBISHI,4544.0,1839.0,1257.0,1725.0,1994 Mitsubishi 3000 DOHC 24v V6 twin-turbo,2
4683,MITSUBISHI Lancer 1994-1996,1.8L GTi 5MT FWD (140 HP),MITSUBISHI,4280.0,1679.0,1379.0,1045.0,MITSUBISHI Lancer 1994-1996 1.8L GTi 5MT FWD (140 HP),1
4684,MITSUBISHI Galant 1993-1997,2.0L V6 GTI 5MT FWD (150 HP),MITSUBISHI,4620.0,1730.0,1400.0,1325.0,MITSUBISHI Galant 1993-1997 2.0L V6 GTI 5MT FWD (150 HP),1
4685,1993 Mitsubishi Galant Hatchback,2.0L V6 GTI 5MT FWD (150 HP),MITSUBISHI,4620.0,1730.0,1400.0,1285.0,1993 Mitsubishi Galant Hatchback 2.0L V6 GTI 5MT FWD (150 HP),1
4686,MITSUBISHI Colt 3 Doors 1992-1996,1.8L GTi 5MT FWD (140 HP),MITSUBISHI,3960.0,1689.0,1359.0,1020.0,MITSUBISHI Colt 3 Doors 1992-1996 1.8L GTi 5MT FWD (140 HP),1
4687,MITSUBISHI Lancer Combi 1992-2001,2.0L D 5MT FWD (68 HP),MITSUBISHI,4280.0,1689.0,1420.0,1100.0,MITSUBISHI Lancer Combi 1992-2001 2.0L D 5MT FWD (68 HP),1
4688,MITSUBISHI Pajero 3 Doors 1992-1997,3.0L V6 24V 5MT AWD (181 HP),MITSUBISHI,4140.0,1781.0,1819.0,1790.0,MITSUBISHI Pajero 3 Doors 1992-1997 3.0L V6 24V 5MT AWD (181 HP),2
4689,MITSUBISHI Pajero 5 Doors 1992-1997,2.8L TD 5MT AWD (125 HP),MITSUBISHI,4719.0,1781.0,1869.0,2086.0,MITSUBISHI Pajero 5 Doors 1992-1997 2.8L TD 5MT AWD (125 HP),2
4690,MITSUBISHI Lancer Evolution I 1992-1994,2.0L 16V Turbo 5MT (250 HP),MITSUBISHI,4310.0,1694.0,1394.0,1240.0,MITSUBISHI Lancer Evolution I 1992-1994 2.0L 16V Turbo 5MT (250 HP),1
4691,MITSUBISHI Sigma 1991-1996,3.0L V6 DOHC 4AT FWD (205 HP),MITSUBISHI,4750.0,1781.0,1440.0,1579.0,MITSUBISHI Sigma 1991-1996 3.0L V6 DOHC 4AT FWD (205 HP),1
4692,MITSUBISHI Space Runner 1991-1999,1.8L 4AT FWD (122 HP),MITSUBISHI,4270.0,1699.0,1659.0,1228.0,MITSUBISHI Space Runner 1991-1999 1.8L 4AT FWD (122 HP),1
4693,MITSUBISHI 3000 GT 1990-1993,3.0L V6 Turbo 5MT AWD (286 HP),MITSUBISHI,4559.0,1839.0,1280.0,1720.0,MITSUBISHI 3000 GT 1990-1993 3.0L V6 Turbo 5MT AWD (286 HP),2
4694,MITSUBISHI 3000 GT 1990-1994,3.0L V6 DOHC 24v  4AT (222 HP),MITSUBISHI,4544.0,1839.0,1257.0,1725.0,MITSUBISHI 3000 GT 1990-1994 3.0L V6 DOHC 24v  4AT (222 HP),2
4695,MITSUBISHI Lancer Combi 1989-1992,1.8L D 5MT FWD (60 HP),MITSUBISHI,4181.0,1641.0,1420.0,1040.0,MITSUBISHI Lancer Combi 1989-1992 1.8L D 5MT FWD (60 HP),1
4696,1990 Mitsubishi Eclipse,2.0L 16V Turbo 4AT FWD (198 HP),MITSUBISHI,4389.0,1694.0,1306.0,1433.0,1990 Mitsubishi Eclipse 2.0L 16V Turbo 4AT FWD (198 HP),1
4697,MITSUBISHI Colt 3 Doors 1988-1992,1.6L GTi 5MT FWD (124 HP,MITSUBISHI,3950.0,1659.0,1379.0,1095.0,MITSUBISHI Colt 3 Doors 1988-1992 1.6L GTi 5MT FWD (124 HP,1
4698,MITSUBISHI Lancer 1988-1993,1.8L D 5MT FWD (60 HP),MITSUBISHI,4239.0,1669.0,1400.0,990.0,MITSUBISHI Lancer 1988-1993 1.8L D 5MT FWD (60 HP),1
4699,MITSUBISHI Lancer Hatchback 1988-1993,1.8L GTi 5MT (136 HP),MITSUBISHI,4239.0,1671.0,1400.0,1100.0,MITSUBISHI Lancer Hatchback 1988-1993 1.8L GTi 5MT (136 HP),1
4700,MITSUBISHI Galant 1988-1993,2.0 GTi 5MT FWD (144 HP),MITSUBISHI,4539.0,1699.0,1420.0,1185.0,MITSUBISHI Galant 1988-1993 2.0 GTi 5MT FWD (144 HP),1
4701,MITSUBISHI L300 1986-1994,2.0L 5MT FWD (90 HP),MITSUBISHI,4275.0,1694.0,1834.0,,MITSUBISHI L300 1986-1994 2.0L 5MT FWD (90 HP),
4702,MITSUBISHI Pajero Wagon 1986-1990,2.5 TD,MITSUBISHI,4600.0,1679.0,1941.0,1740.0,MITSUBISHI Pajero Wagon 1986-1990 2.5 TD,2
4703,MITSUBISHI Pajero 5 Doors 1983-1991,3.0L V6 5MT AWD (141 HP),MITSUBISHI,4600.0,1680.0,1880.0,1830.0,MITSUBISHI Pajero 5 Doors 1983-1991 3.0L V6 5MT AWD (141 HP),2
4704,MITSUBISHI Starion 1982-1991,2.6L Turbo 5MT (155 HP),MITSUBISHI,4420.0,1740.0,1321.0,1325.0,MITSUBISHI Starion 1982-1991 2.6L Turbo 5MT (155 HP),1
4705,MITSUBISHI Pajero 3 Doors 1982-1991,3.0L V6 5MT AWD (141 HP),MITSUBISHI,4001.0,1679.0,1849.0,1650.0,MITSUBISHI Pajero 3 Doors 1982-1991 3.0L V6 5MT AWD (141 HP),2
6445,2024 Toyota GR Yaris,1.6L 6iMT AWD (280 HP),TOYOTA,,,,,2024 Toyota GR Yaris 1.6L 6iMT AWD (280 HP),
6446,2024 Toyota Yaris,Hybrid 130 1.5L CVT (130 HP),TOYOTA,3940.0,1745.0,1501.0,1140.0,2024 Toyota Yaris Hybrid 130 1.5L CVT (130 HP),1
6447,2025 Toyota Land Cruiser 250,2.8L MHEV 8AT AWD (204 HP),TOYOTA,,,,,2025 Toyota Land Cruiser 250 2.8L MHEV 8AT AWD (204 HP),
6448,2025 Toyota 4Runner,2.4L (282 HP),TOYOTA,,,,,2025 Toyota 4Runner 2.4L (282 HP),
6449,2025 Toyota Crown Signia,2.5L HEV eCVT AWD (191 HP),TOYOTA,4930.0,1880.0,1626.0,1910.0,2025 Toyota Crown Signia 2.5L HEV eCVT AWD (191 HP),2
6450,2024 Toyota Grand Highlander,2.4L AWD,TOYOTA,,,,,2024 Toyota Grand Highlander 2.4L AWD,
6451,2023 Toyota Corolla Cross Hybrid ,CVT AWD (199 HP),TOYOTA,,,,,2023 Toyota Corolla Cross Hybrid  CVT AWD (199 HP),
6452,2024 Toyota Tacoma ,2.4L i-FORCE MAX 8AT AWD (330 HP),TOYOTA,,,,,2024 Toyota Tacoma  2.4L i-FORCE MAX 8AT AWD (330 HP),
6453,2024 Toyota C-HR,1.8L CVT FWD (140 HP),TOYOTA,4361.0,1829.0,1570.0,,2024 Toyota C-HR 1.8L CVT FWD (140 HP),
6454,2024 Toyota Land Cruiser,2.4L 8AT AWD (330 HP),TOYOTA,4920.0,2139.0,1859.0,,2024 Toyota Land Cruiser 2.4L 8AT AWD (330 HP),
6455,2024 Toyota Century SUV ,3.5L V6 PHEV eCVT ,TOYOTA,5204.0,1989.0,1806.0,2570.0,2024 Toyota Century SUV  3.5L V6 PHEV eCVT,3
6456,2024 Toyota Century Sedan,5.0L V8 eCVT,TOYOTA,5334.0,1930.0,1506.0,2370.0,2024 Toyota Century Sedan 5.0L V8 eCVT,2
6457,2024 Toyota Yaris Cross,Hybrid 130 1.5L CVT (132 HP),TOYOTA,4181.0,1765.0,1595.0,1200.0,2024 Toyota Yaris Cross Hybrid 130 1.5L CVT (132 HP),1
6458,2025 Toyota Camry Hybrid,2.5L CVT AWD (232 HP),TOYOTA,,,,,2025 Toyota Camry Hybrid 2.5L CVT AWD (232 HP),
6459,TOYOTA Sequoia 2022-Present,V6 i-FORCE MAX 10T AWD (437 HP),TOYOTA,,,,,TOYOTA Sequoia 2022-Present V6 i-FORCE MAX 10T AWD (437 HP),
6460,TOYOTA GR Corolla 2022-Present,1.6L 6MT AWD (300 HP),TOYOTA,4407.0,1852.0,1453.0,1474.0,TOYOTA GR Corolla 2022-Present 1.6L 6MT AWD (300 HP),1
6461,2023 Toyota Crown,2.4L 6AT AWD (340 HP),TOYOTA,4928.0,1839.0,1539.0,1953.0,2023 Toyota Crown 2.4L 6AT AWD (340 HP),2
6462,2022 Toyota GR Supra,3.0L 8AT RWD (340 HP),TOYOTA,4382.0,1854.0,1293.0,1547.0,2022 Toyota GR Supra 3.0L 8AT RWD (340 HP),1
6463,TOYOTA Corolla Cross  2022-Present,2.0L e-CVT AWD (197 HP),TOYOTA,4460.0,1826.0,1621.0,1508.0,TOYOTA Corolla Cross  2022-Present 2.0L e-CVT AWD (197 HP),1
6464,2023 Toyota Prius,2.0L PHEV e-CVT (223 HP),TOYOTA,4600.0,1781.0,1430.0,1570.0,2023 Toyota Prius 2.0L PHEV e-CVT (223 HP),1
6465,2023 Toyota Corolla Touring Sports,1.8L CVT FWD (140 HP),TOYOTA,4651.0,1791.0,1435.0,,2023 Toyota Corolla Touring Sports 1.8L CVT FWD (140 HP),
6466,2023 Toyota Corolla ,1.8L CVT FWD (140 HP),TOYOTA,,,,,2023 Toyota Corolla  1.8L CVT FWD (140 HP),
6467,TOYOTA Mirai 2021-Present,134 KW (174 HP),TOYOTA,4976.0,1885.0,1481.0,,TOYOTA Mirai 2021-Present 134 KW (174 HP),
6468,TOYOTA Aqua 2021-Present,1.5L FHEV E-Four eCVT (116 HP),TOYOTA,4049.0,1694.0,1486.0,,TOYOTA Aqua 2021-Present 1.5L FHEV E-Four eCVT (116 HP),
6469,TOYOTA GR 86 2021-Present,2.4L DOHC 6AT (234 HP),TOYOTA,4265.0,1775.0,1311.0,1293.0,TOYOTA GR 86 2021-Present 2.4L DOHC 6AT (234 HP),1
6470,TOYOTA Corolla Cross  2021-Present,2.0L 16V CVT AWD (169 HP) (US),TOYOTA,4460.0,1826.0,1610.0,1495.0,TOYOTA Corolla Cross  2021-Present 2.0L 16V CVT AWD (169 HP) (US),1
6471,TOYOTA bZ4X 2021-Present,71.4 KWh (204 HP),TOYOTA,4689.0,1859.0,1651.0,,TOYOTA bZ4X 2021-Present 71.4 KWh (204 HP),
6472,TOYOTA Aygo X 2021-Present,1.0L VVT-i 6MT (72 HP),TOYOTA,3701.0,1740.0,1524.0,940.0,TOYOTA Aygo X 2021-Present 1.0L VVT-i 6MT (72 HP),1
6473,TOYOTA Tundra 2021-Present,i-FORCE 3.5L V6 10AT (389 HP),TOYOTA,5933.0,2037.0,1981.0,,TOYOTA Tundra 2021-Present i-FORCE 3.5L V6 10AT (389 HP),
6474,2021 Toyota Camry,2.5L e-CVT AWD (208 HP),TOYOTA,4879.0,1839.0,1445.0,1742.0,2021 Toyota Camry 2.5L e-CVT AWD (208 HP),2
6475,2020 Toyota GR Yaris,1.6L Turbo 6MT AWD (261 HP),TOYOTA,3995.0,1806.0,1461.0,,2020 Toyota GR Yaris 1.6L Turbo 6MT AWD (261 HP),
6476,2021 Toyota Yaris Cross,1.5L CVT (120 HP),TOYOTA,4181.0,1765.0,1560.0,,2021 Toyota Yaris Cross 1.5L CVT (120 HP),
6477,TOYOTA Sienna 2020-Present,2.5L (243 HP),TOYOTA,,,,,TOYOTA Sienna 2020-Present 2.5L (243 HP),
6478,TOYOTA Venza 2020-Present,2.5L eCVT AWD (219 HP),TOYOTA,4740.0,1854.0,1674.0,1745.0,TOYOTA Venza 2020-Present 2.5L eCVT AWD (219 HP),2
6479,2020 Toyota Hilux Double Cab,2.8L 48V 6AT Double Cab 4x4 (204 HP),TOYOTA,5324.0,1854.0,1864.0,2170.0,2020 Toyota Hilux Double Cab 2.8L 48V 6AT Double Cab 4x4 (204 HP),2
6480,TOYOTA Corolla Cross 2020-2022,1.8L e-CVT (122 HP),TOYOTA,4460.0,1826.0,1621.0,1385.0,TOYOTA Corolla Cross 2020-2022 1.8L e-CVT (122 HP),1
6481,TOYOTA Camry 2020-Present,3.5L V6 8AT (301 HP),TOYOTA,4895.0,1839.0,1450.0,1631.0,TOYOTA Camry 2020-Present 3.5L V6 8AT (301 HP),2
6483,2020 Toyota Corolla Sedan (US),2.0L 6MT FWD (169 HP),TOYOTA,4641.0,1781.0,1435.0,1386.0,2020 Toyota Corolla Sedan (US) 2.0L 6MT FWD (169 HP),1
6484,TOYOTA Avalon TRD 2019-Present,2.5L e-CVT FWD (118 HP),TOYOTA,4976.0,1849.0,1435.0,1650.0,TOYOTA Avalon TRD 2019-Present 2.5L e-CVT FWD (118 HP),2
6485,TOYOTA Camry TRD 2019-Present,3.5L V6 8AT FWD (301 HP),TOYOTA,4943.0,1857.0,1430.0,1620.0,TOYOTA Camry TRD 2019-Present 3.5L V6 8AT FWD (301 HP),2
6486,TOYOTA Supra 2019-Present,3.0L 8AT RWD (340 HP),TOYOTA,4379.0,1864.0,1295.0,1520.0,TOYOTA Supra 2019-Present 3.0L 8AT RWD (340 HP),1
6487,2020 Toyota Tacoma,3.5L V6 6AT RWD (278 HP),TOYOTA,5385.0,1910.0,1793.0,4445.0,2020 Toyota Tacoma 3.5L V6 6AT RWD (278 HP),3
6488,2020 Toyota Corolla,1.8L VVT-i FWD (122 HP),TOYOTA,4630.0,1781.0,1435.0,1310.0,2020 Toyota Corolla 1.8L VVT-i FWD (122 HP),1
6489,2020 Toyota Highlander,2.5L 8AT AWD (240 HP),TOYOTA,4950.0,1930.0,1730.0,2025.0,2020 Toyota Highlander 2.5L 8AT AWD (240 HP),2
6490,TOYOTA Yaris Hatchback (US) 2019-Present,1.5L 6AT (106 HP),TOYOTA,4105.0,1699.0,1476.0,1087.0,TOYOTA Yaris Hatchback (US) 2019-Present 1.5L 6AT (106 HP),1
6491,2020 Toyota Yaris,1.5L 6MT (111 HP),TOYOTA,3945.0,1694.0,1509.0,1145.0,2020 Toyota Yaris 1.5L 6MT (111 HP),1
6492,2020 Toyota C-HR,2.0L CVT (184 HP),TOYOTA,4384.0,1796.0,1565.0,1485.0,2020 Toyota C-HR 2.0L CVT (184 HP),1
6493,2020 Toyota Sequoia TRD Pro,5.7L V8 VVT-i 6AT AWD (381 HP),TOYOTA,5210.0,2029.0,1956.0,2715.0,2020 Toyota Sequoia TRD Pro 5.7L V8 VVT-i 6AT AWD (381 HP),3
6494,2019 Toyota Avalon,3.5 V6 6AT (268 HP) FWD,TOYOTA,4961.0,1834.0,1461.0,,2019 Toyota Avalon 3.5 V6 6AT (268 HP) FWD,
6495,TOYOTA Aygo 2018-Present,1.0L Eco VVT-i 5MT FWD (72 HP) ,TOYOTA,3465.0,1615.0,1461.0,850.0,TOYOTA Aygo 2018-Present 1.0L Eco VVT-i 5MT FWD (72 HP),1
6496,TOYOTA AURIS  2018-Present,1.8L CVT (136 HP),TOYOTA,4331.0,1760.0,1476.0,1310.0,TOYOTA AURIS  2018-Present 1.8L CVT (136 HP),1
6497,TOYOTA Corolla 2018-Present,2.0L D-4S 6MT FWD (168 HP),TOYOTA,4315.0,1775.0,1450.0,1388.0,TOYOTA Corolla 2018-Present 2.0L D-4S 6MT FWD (168 HP),1
6498,TOYOTA Yaris Sedan 2018-Present,1.5L 6AT FWD (106 HP),TOYOTA,4346.0,1694.0,1486.0,1096.0,TOYOTA Yaris Sedan 2018-Present 1.5L 6AT FWD (106 HP),1
6499,TOYOTA Rav4 2018-Present,2.5L VVT-i CVT-i FWD (194 HP),TOYOTA,4595.0,1854.0,1699.0,3925.0,TOYOTA Rav4 2018-Present 2.5L VVT-i CVT-i FWD (194 HP),3
6500,2019 Toyota Corolla Touring Sports,2.0L VVT-i FWD (180 HP),TOYOTA,4651.0,1791.0,1435.0,1370.0,2019 Toyota Corolla Touring Sports 2.0L VVT-i FWD (180 HP),1
6501,2019 Toyota Prius,1.8L CVT AWD-i (98 HP),TOYOTA,4575.0,1760.0,1471.0,1460.0,2019 Toyota Prius 1.8L CVT AWD-i (98 HP),1
6502,TOYOTA Camry 2017-2020,3.5L V6 8AT FWD (301 HP),TOYOTA,4895.0,1839.0,1445.0,1620.0,TOYOTA Camry 2017-2020 3.5L V6 8AT FWD (301 HP),2
6503,TOYOTA Yaris 5 Doors 2017-2019,1.5L 4AT FWD (109 HP),TOYOTA,3945.0,1694.0,1509.0,1055.0,TOYOTA Yaris 5 Doors 2017-2019 1.5L 4AT FWD (109 HP),1
6504,TOYOTA Sienna 2017-2020,3.5L V6 8AT AWD (296 HP),TOYOTA,5095.0,1984.0,1796.0,2155.0,TOYOTA Sienna 2017-2020 3.5L V6 8AT AWD (296 HP),2
6505,TOYOTA Yaris GRMN 2017-2020,1.8L 6MT (212 HP),TOYOTA,3945.0,1694.0,1509.0,1135.0,TOYOTA Yaris GRMN 2017-2020 1.8L 6MT (212 HP),1
6506,2018 Toyota Sequoia,5.7L V8 6AT AWD (381 HP),TOYOTA,5210.0,2029.0,1895.0,5945.0,2018 Toyota Sequoia 5.7L V8 6AT AWD (381 HP),3
6507,TOYOTA Land Cruiser 150 2017-2020,5.7L V8 VVT-I 8AT AWD (381 HP),TOYOTA,4950.0,1980.0,1880.0,2638.0,TOYOTA Land Cruiser 150 2017-2020 5.7L V8 VVT-I 8AT AWD (381 HP),3
6508,2018 Toyota Prius C,1.5 CVT (99 HP),TOYOTA,4125.0,1742.0,1514.0,1148.0,2018 Toyota Prius C 1.5 CVT (99 HP),1
